Product,SKU,Supplier Code,Brand,Supplier,Type,Tag,Outlet,Current Stock,Stock Value,Item Value,Reorder Point,Reorder Amount
Vineyard Vines Harvard Belt / Navy / 38,2416,VV,1 Heritage Collection,Vineyard Vines,"060 Apparel > Belts, Ties, Cufflinks",,Basement,21,487.91001,23.23381,10,0
Vineyard Vines Harvard Belt / Navy / 40,2417,VV,1 Heritage Collection,Vineyard Vines,"060 Apparel > Belts, Ties, Cufflinks",,Basement,25,580.66725,23.22669,10,0
Vineyard Vines Harvard Belt / Navy / 42,2418,VV,1 Heritage Collection,Vineyard Vines,"060 Apparel > Belts, Ties, Cufflinks",,Basement,37,852.99319,23.05387,0,0
Vineyard Vines Harvard Belt / Navy / 44,2419,VV,1 Heritage Collection,Vineyard Vines,"060 Apparel > Belts, Ties, Cufflinks",,Basement,9,212.35356,23.59484,20,0
Vineyard Vines Harvard Bow Tie / Crimson / Vine & Ivy,3204,VV,1 Heritage Collection,Vineyard Vines,"060 Apparel > Belts, Ties, Cufflinks",,Basement,39,925.59987,23.73333,24,0
Vineyard Vines Harvard Tie / Crimson / Vine and Ivy,3206,VV,1 Heritage Collection,Vineyard Vines,"060 Apparel > Belts, Ties, Cufflinks",,Basement,-1,-36.71038,36.71038,12,0
Vineyard Vines Harvard Tie / Light Blue / Vine and Ivy,10323,VV,1 Heritage Collection,Vineyard Vines,"060 Apparel > Belts, Ties, Cufflinks",,Basement,18,660.56274,36.69793,12,0
Vineyard Vines Shep Shirt / Navy / L,2379,VV,1 Heritage Collection,Vineyard Vines,023 Apparel > Sweatshirts > Zip,,Basement,15,826.67715,55.11181,24,0
Vineyard Vines Shep Shirt / Navy / M,2378,VV,1 Heritage Collection,Vineyard Vines,023 Apparel > Sweatshirts > Zip,,Basement,15,827.2722,55.15148,24,0
Vineyard Vines Shep Shirt / Navy / S,2377,VV,1 Heritage Collection,Vineyard Vines,023 Apparel > Sweatshirts > Zip,,Basement,34,1843.8166,54.2299,24,0
Vineyard Vines Shep Shirt / Navy / XL,2380,VV,1 Heritage Collection,Vineyard Vines,023 Apparel > Sweatshirts > Zip,,Basement,20,1075.4106,53.77053,24,0
Vintage Crew Sweatshirt / Oxford / L,3169,QUALIT,3 Classic Collection,Quality,021 Apparel > Sweatshirts > Crewneck,,Basement,-9,-69.37056,7.70784,24,0
Vintage Crew Sweatshirt / Oxford / M,3168,QUALIT,3 Classic Collection,Quality,021 Apparel > Sweatshirts > Crewneck,,Basement,27,191.80287,7.10381,24,0
Vintage Crew Sweatshirt / Oxford / S,3167,QUALIT,3 Classic Collection,Quality,021 Apparel > Sweatshirts > Crewneck,,Basement,86,670.63746,7.79811,24,0
Vintage Crew Sweatshirt / Oxford / XL,3170,QUALIT,3 Classic Collection,Quality,021 Apparel > Sweatshirts > Crewneck,,Basement,9,69.3756,7.7084,24,0
Vintage Crew Sweatshirt / Oxford / XXL,10072,QUALIT,3 Classic Collection,Quality,021 Apparel > Sweatshirts > Crewneck,,Basement,0,0,8.12021,24,0
Vintage Crew T-Shirt / Oxford / L,10346,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,15,145.47,9.698,24,0
Vintage Crew T-Shirt / Oxford / M,10345,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,51,394.7349,7.7399,24,0
Vintage Crew T-Shirt / Oxford / S,10344,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,-8,-77.9912,9.7489,24,0
Vintage Crew T-Shirt / Oxford / XL,10347,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,42,346.65204,8.25362,24,0
Vintage Tailgate Sweater / L,10900,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,17,746.725,43.925,0,0
Vintage Tailgate Sweater / M,10899,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,34,1494.49992,43.95588,0,0
Vintage Tailgate Sweater / S,10898,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,33,1450.62489,43.95833,0,0
Vintage Tailgate Sweater / XL,10901,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,12,528,44,0,0
Vintage Tailgate Sweater / XS,10897,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,24,1054.5,43.9375,0,0
Watercolor Postcard,632,QUALIT,5 Accessories,Quality,"190 Accessories > Postcards, Photos",,Basement,1817,799.48,0.44,100,0
"White ""Harvard"" Beanie / White",10707,,3 Classic Collection,Bay State Apparel,030 Apparel > Hats,,Basement,38,171,4.5,12,24
White Harvard Pen / White,2742,QUALIT,5 Accessories,Quality,130 Accessories > Stationery,,Basement,313,228.74979,0.73083,250,0
Windflow Umbrellas / Default,10015,,Clearance,STORMDUDS,300 Rain Gear,,Basement,0,0,14.3375,0,0
Wine Bottle Keychain / Crimson,10348,,5 Accessories,LXG,110 Accessories > Keychains,,Basement,15,58.365,3.891,72,0
Youth Binary Logo T-Shirt / YL,60141,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,34,119,3.5,0,0
Youth Binary Logo T-Shirt / YM,60140,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,34,119,3.5,0,0
Youth Binary Logo T-Shirt / YS,60139,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,34,119,3.5,0,0
Youth Binary Logo T-Shirt / YXS,60138,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,28,98,3.5,0,0
Youth Boston Arc Hooded Sweatshirt / L / Navy,60101,,Clearance,FREEDOM,021 Apparel > Sweatshirts > Crewneck,,Basement,7,66.5,9.5,0,0
Youth Boston Arc Hooded Sweatshirt / L / Oxford,60098,,Clearance,FREEDOM,021 Apparel > Sweatshirts > Crewneck,,Basement,1,9.5,9.5,0,0
Youth Boston Arc Hooded Sweatshirt / M / Navy,60100,,Clearance,FREEDOM,021 Apparel > Sweatshirts > Crewneck,,Basement,11,104.5,9.5,0,0
Youth Boston Arc Hooded Sweatshirt / M / Oxford,60097,,Clearance,FREEDOM,021 Apparel > Sweatshirts > Crewneck,,Basement,6,57,9.5,0,0
Youth Boston Arc Hooded Sweatshirt / S / Navy,60099,,Clearance,FREEDOM,021 Apparel > Sweatshirts > Crewneck,,Basement,9,85.5,9.5,0,0
Youth Boston Arc Hooded Sweatshirt / S / Oxford,60096,,Clearance,FREEDOM,021 Apparel > Sweatshirts > Crewneck,,Basement,8,6.90912,0.86364,0,0
Youth Boston Arc T-Shirt / L / Navy,60095,,Clearance,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,5,17.5,3.5,0,0
Youth Boston Arc T-Shirt / L / Oxford,60091,,Clearance,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,6,21,3.5,0,0
Youth Boston Arc T-Shirt / M / Navy,60094,,Clearance,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,10,35,3.5,0,0
Youth Boston Arc T-Shirt / M / Oxford,60090,,Clearance,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,3,10.5,3.5,0,0
Youth Boston Arc T-Shirt / S / Navy,60093,,Clearance,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,12,42,3.5,0,0
Youth Boston Arc T-Shirt / S / Oxford,60089,,Clearance,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,11,38.5,3.5,0,0
Youth Boston Arc T-Shirt / XS / Navy,60092,,Clearance,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,12,42,3.5,0,0
Youth Boston Arc T-Shirt / XS / Oxford,60088,,Clearance,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,8,28,3.5,0,0
Youth Harvard Crest Hooded Sweatshirt / Crimson / YL,3177,QUALIT,"7 Youth, Toddler, Infant",Quality,022 Apparel > Sweatshirts > Hooded,,Basement,-1,-9.82812,9.82812,12,0
Youth Harvard Crest Hooded Sweatshirt / Crimson / YM,3176,QUALIT,"7 Youth, Toddler, Infant",Quality,022 Apparel > Sweatshirts > Hooded,,Basement,37,354.33531,9.57663,12,0
Youth Harvard Crest Hooded Sweatshirt / Crimson / YS,3175,QUALIT,"7 Youth, Toddler, Infant",Quality,022 Apparel > Sweatshirts > Hooded,,Basement,35,314.4337,8.98382,12,0
Youth Harvard Crest Hooded Sweatshirt / Crimson / YXL,3178,QUALIT,"7 Youth, Toddler, Infant",Quality,022 Apparel > Sweatshirts > Hooded,,Basement,-7,-70.40411,10.05773,12,0
Youth Harvard Crest Hooded Sweatshirt / Oxford / YL,10103,QUALIT,"7 Youth, Toddler, Infant",Quality,022 Apparel > Sweatshirts > Hooded,,Basement,51,454.5477,8.9127,12,0
Youth Harvard Crest Hooded Sweatshirt / Oxford / YM,10102,QUALIT,"7 Youth, Toddler, Infant",Quality,022 Apparel > Sweatshirts > Hooded,,Basement,39,340.86,8.74,12,0
Youth Harvard Crest Hooded Sweatshirt / Oxford / YS,10101,QUALIT,"7 Youth, Toddler, Infant",Quality,022 Apparel > Sweatshirts > Hooded,,Basement,45,396.8469,8.81882,12,0
Youth Harvard Crest Hooded Sweatshirt / Oxford / YXL,10104,QUALIT,"7 Youth, Toddler, Infant",Quality,022 Apparel > Sweatshirts > Hooded,,Basement,14,123.9287,8.85205,12,0
Youth Trucker Hat / Crimson,11015,,2 Lifestyle Collection,Quality,030 Apparel > Hats,,Basement,0,0,5.54425,0,0
