Product,SKU,Supplier Code,Brand,Supplier,Type,Tag,Outlet,Current Stock,Stock Value,Item Value,Reorder Point,Reorder Amount
Harvard Hooded Crest Sweatshirt / Navy / M,4047,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,1,10.84521,10.84521,3,3
Harvard Hooded Crest Sweatshirt / Navy / S,4046,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,-1,-10.89883,10.89883,2,2
Harvard Hooded Crest Sweatshirt / Navy / XL,4049,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,2,22.09722,11.04861,2,2
Harvard Hooded Crest Sweatshirt / Navy / XXL,4056,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,-2,-26.62,13.31,1,1
Harvard Hooded Crest Sweatshirt / Oxford / L,3694,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,6,62.73078,10.45513,3,3
Harvard Hooded Crest Sweatshirt / Oxford / M,3693,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,-3,-30.8259,10.2753,4,4
Harvard Hooded Crest Sweatshirt / Oxford / S,3692,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,2,21.1375,10.56875,4,4
Harvard Hooded Crest Sweatshirt / Oxford / XL,3695,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,2,20.18858,10.09429,2,2
Harvard Hooded Crest Sweatshirt / Oxford / XXL,3696,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,2,25.1,12.55,1,1
Harvard Kennedy School Executive Education Jacket / L / Men's,10723,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,JFK,-1,-65,65,0,0
Harvard Kennedy School Executive Education Jacket / L / Women's,10729,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,JFK,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / M / Men's,10722,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,JFK,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / M / Women's,10728,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,JFK,-1,-65,65,0,0
Harvard Kennedy School Executive Education Jacket / S / Men's,10721,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,JFK,-1,-65,65,0,0
Harvard Kennedy School Executive Education Jacket / S / Women's,10727,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,JFK,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / XL / Men's,10724,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,JFK,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / XL / Women's,10730,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,JFK,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / XS / Women's,10726,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,JFK,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / XXL / Men's,10725,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,JFK,0,0,65,0,0
Harvard Kennedy School Of Government Barrel Pen / KSG,612,ARTS A,Graduate Schools,Arts & Cards,130 Accessories > Stationery,,JFK,32,47.68,1.49,10,10
Harvard Kennedy School of Government Cordial Shooter / JFK Shield,644,NORDIC,Graduate Schools,NORDIC,230 Drinkware > Glasses,,JFK,12,40.20564,3.35047,10,10
Harvard Kennedy School of Government Mug / White,3552,,Graduate Schools,RFSJ,210 Drinkware > Mugs,,JFK,0,0,3.97459,5,6
Harvard Kennedy School of Government T-Shirt / L / Crimson,529,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,-20,-63.6,3.18,2,2
Harvard Kennedy School of Government T-Shirt / L / Oxford,541,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,-5,-15.89765,3.17953,2,2
Harvard Kennedy School of Government T-Shirt / M / Crimson,528,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,-21,-69.22608,3.29648,2,2
Harvard Kennedy School of Government T-Shirt / M / Oxford,540,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,46,141.34282,3.07267,2,2
Harvard Kennedy School of Government T-Shirt / S / Crimson,527,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,56,186.11488,3.32348,2,2
Harvard Kennedy School of Government T-Shirt / S / Crimson,1,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,4.43,0,0
Harvard Kennedy School of Government T-Shirt / S / Oxford,539,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,85,263.47025,3.09965,2,2
Harvard Kennedy School of Government T-Shirt / XL / Crimson,530,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,-2,-6.24896,3.12448,2,2
Harvard Kennedy School of Government T-Shirt / XL / Oxford,542,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,40,124.2656,3.10664,2,2
Harvard Kennedy School of Government T-Shirt / XXL / Crimson,531,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,54,246.80268,4.57042,1,1
Harvard Kennedy School of Government T-Shirt / XXL / Oxford,543,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,17,68.27336,4.01608,1,1
Harvard Kennedy School Pin / Crimson,871,,5 Accessories,Pin Badge Maker Company,120 Accessories > Pins,,JFK,-8,-4.32264,0.54033,0,0
Harvard Kennedy School Polo / L / Black,2646,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,JFK,3,54.03,18.01,1,2
Harvard Kennedy School Polo / L / Crimson,734,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,JFK,0,0,19.36,1,2
Harvard Kennedy School Polo / M / Black,2645,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,JFK,0,0,18.01,1,2
Harvard Kennedy School Polo / M / Crimson,733,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,JFK,0,0,19.35,1,2
Harvard Kennedy School Polo / S / Black,2644,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,JFK,0,0,18.01,1,2
Harvard Kennedy School Polo / S / Crimson,732,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,JFK,0,0,18.01,1,2
Harvard Kennedy School Polo / XL / Black,2647,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,JFK,1,18.01,18.01,1,2
Harvard Kennedy School Polo / XL / Crimson,735,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,JFK,0,0,18.01,1,2
Harvard Kennedy School Polo / XXL / Black,3042,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,JFK,0,0,16.82,1,2
Harvard Kennedy School Polo / XXL / Crimson,736,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,JFK,8,134.56,16.82,1,2
Harvard Kennedy School Tie / Crimson,10647,,Graduate Schools,Global Neckwear,"060 Apparel > Belts, Ties, Cufflinks",,JFK,-1,-23.1,23.1,1,2
Harvard Kennedy School Tie / Navy,10648,,Graduate Schools,Global Neckwear,"060 Apparel > Belts, Ties, Cufflinks",,JFK,-1,-21,21,1,2
Harvard Key Fob / Crimson,10071,,5 Accessories,Smathers and Branson,110 Accessories > Keychains,,JFK,2,24.47354,12.23677,4,5
Harvard Lacrosse T-shirt / L / Oxford,10530,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,4.48,0,0
Harvard Lacrosse T-shirt / M / Oxford,10529,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,4.33,0,0
Harvard Lacrosse T-shirt / S / Oxford,10512,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,4.33,0,0
Harvard Lacrosse T-shirt / XL / Oxford,10531,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,4.33,0,0
Harvard Ladies Athletic Shorts / Maroon / L,10495,,4 Fall 2017 Collection,Quality,040 Apparel > Pants and Shorts,,JFK,1,12.64556,12.64556,2,2
Harvard Ladies Athletic Shorts / Maroon / M,10494,,4 Fall 2017 Collection,Quality,040 Apparel > Pants and Shorts,,JFK,2,25.29112,12.64556,2,2
Harvard Ladies Athletic Shorts / Maroon / S,10493,,4 Fall 2017 Collection,Quality,040 Apparel > Pants and Shorts,,JFK,1,12.65253,12.65253,2,2
Harvard Ladies Athletic Shorts / Maroon / XL,10496,,4 Fall 2017 Collection,Quality,040 Apparel > Pants and Shorts,,JFK,2,22.50394,11.25197,2,2
Harvard Ladies Crest T-Shirt / Crimson / L,3142,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,-1,-2.25304,2.25304,1,1
Harvard Ladies Crest T-Shirt / Crimson / M,3141,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,1,2.08142,2.08142,1,1
Harvard Ladies Crest T-Shirt / Crimson / S,3140,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,-1,-2.08313,2.08313,1,1
Harvard Ladies Crest T-Shirt / Crimson / XL,3337,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,5.02899,1,1
Harvard Ladies Crest T-Shirt / Oxford / L,3775,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,2,9.76,4.88,1,1
Harvard Ladies Crest T-Shirt / Oxford / M,3774,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,2,4.16,2.08,1,1
Harvard Ladies Crest T-Shirt / Oxford / S,3773,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,3,6.24,2.08,1,1
Harvard Ladies Crest T-Shirt / Oxford / XL,3776,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,-2,-11.25958,5.62979,1,1
Harvard Ladies Crest T-Shirt / Pink / L,3771,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,1,4.7643,4.7643,1,1
Harvard Ladies Crest T-Shirt / Pink / M,3770,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,2,4.16284,2.08142,1,1
Harvard Ladies Crest T-Shirt / Pink / S,3769,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,-1,-2.08,2.08,1,1
Harvard Ladies Crest T-Shirt / Pink / XL,3772,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,2,9.72032,4.86016,1,1
Harvard Ladies Crest TriBlend / Crimson / L,11195,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,3,16.57557,5.52519,0,0
Harvard Ladies Crest TriBlend / Crimson / M,11194,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,3,16.94559,5.64853,0,0
Harvard Ladies Crest TriBlend / Crimson / S,11193,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,1,5.765,5.765,0,0
Harvard Ladies Crest TriBlend / Crimson / XL,11196,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,2,10.81056,5.40528,0,0
Harvard Ladies Crest TriBlend / Oxford / L,10981,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,3,14.96976,4.98992,0,0
Harvard Ladies Crest TriBlend / Oxford / M,10980,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,4,19.33788,4.83447,0,0
Harvard Ladies Crest TriBlend / Oxford / S,10979,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,1,4.78753,4.78753,0,0
Harvard Ladies Crest TriBlend / Oxford / XL,10982,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,2,9.75136,4.87568,0,0
Harvard Ladies Crest TriBlend / Oxford / XS,10978,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,1,4.81969,4.81969,0,0
Harvard Ladies Designer Tee  / White / L,10986,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,5.59,0,0
Harvard Ladies Designer Tee  / White / M,10985,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,-2,-11.18,5.59,0,0
Harvard Ladies Designer Tee  / White / S,10984,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,5.59,0,0
Harvard Ladies Designer Tee  / White / XL,10987,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,5.59,0,0
Harvard Ladies Designer Tee  / White / XS,10983,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,5.72,0,0
Harvard Ladies Flannel Pants / Crimson / L,11241,,4 Fall 2017 Collection,Concepts Sport,040 Apparel > Pants and Shorts,,JFK,3,40.83711,13.61237,0,0
Harvard Ladies Flannel Pants / Crimson / M,11240,,4 Fall 2017 Collection,Concepts Sport,040 Apparel > Pants and Shorts,,JFK,2,27.2326,13.6163,0,0
Harvard Ladies Flannel Pants / Crimson / S,11239,,4 Fall 2017 Collection,Concepts Sport,040 Apparel > Pants and Shorts,,JFK,3,40.84917,13.61639,0,0
Harvard Ladies Flannel Pants / Crimson / XL,11242,,4 Fall 2017 Collection,Concepts Sport,040 Apparel > Pants and Shorts,,JFK,3,40.84113,13.61371,0,0
Harvard Ladies Relaxed Long Sleeve / Crimson / L,11188,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,2,21.51884,10.75942,0,0
Harvard Ladies Relaxed Long Sleeve / Crimson / M,11186,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,2,21.78934,10.89467,0,0
Harvard Ladies Relaxed Long Sleeve / Crimson / S,11184,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,3,32.24409,10.74803,0,0
Harvard Ladies Relaxed Long Sleeve / Crimson / XL,11190,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,2,21.48478,10.74239,0,0
Harvard Ladies Relaxed Long Sleeve / Navy / L,11189,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,2,21.8582,10.9291,0,0
